komentar,komentar_bersih,label_final,alasan_label
Lhah emang siapa si yg percaya erik tohir😂,lhah emang si percaya erik tohir,negatif,Meragukan kepercayaan terhadap Erick Thohir.
​ @fotris4708 Erick Thohir politikus ketum Pansos,erick thohir politikus tum pansos,negatif,Mengkritik Erick sebagai politikus/pansos.
yes masuk jebakan Batman,yes masuk jebak batman,negatif,Sarkasme bahwa publik masuk jebakan.
"Betul , saking bnyaknya mafia yg ga suka sama dya",saking bnyaknya mafia suka dya,negatif,Menyebut banyak mafia yang tidak suka STY.
"Dari awal jadi ketum ,et memang sudah berniat singkirkan sty .",tum et niat singkir sty,negatif,Menuduh ET sejak awal ingin menyingkirkan STY.
"Feeling malah pas Piala Asia u23 dgn target 8 besar, tau² malah bablas semifinal (4 besar)...Ga jadi di-cut di situ 😂",feeling piala asia target bablas semifinal besarga cut situ,negatif,Sarkasme mengenai target dan rencana pemecatan STY.
"Bos besar harus lebih terkenal dan berpengaruh daripada pelatih, 😂😂 Itu hukum wajib leadership, 😂😂",bos kenal pengaruh pelatih hukum wajib leadership,negatif,Sarkasme bahwa bos besar harus lebih terkenal dari pelatih.
Pamornya ET kalah ama STY...,pamor et kalah ama sty,negatif,Menyatakan pamor ET kalah dari STY.
"yaelah ga usah bikin cerita rumor & drama kyk gitu,,, come on, move on laah... masih jg ngomongin STY, klo lu tetep mau STY jadi pelatih jga percuma klo ET pengen nyari pelatih lain.. manajemen leadership di federasi sepak bola tuh beda ama di pemerintahan,,,",yaelah bikin cerita rumor drama kyk gitu come on move on laah jg ngomongin sty tetep sty pelatih jga et ken nyari pelatih manajemen leadership federasi sepak bola tuh beda ama perintah,netral,Menyarankan berhenti membuat rumor/drama dan move on tanpa sentimen langsung ke Timnas.
Saranku pemilihan pemain tim harus di adakan voting pemilihan masyarakatlah yg menilai memilih pemain yg tepat karna masyarakat indonesia lebih paham dan cermat memilih pemain yg absolut,saran pilih pemain tim adakan voting pilih masyarakat nilai pilih pemain masyarakat indonesia paham cermat pilih pemain absolut,netral,Memberi saran sistem voting pemilihan pemain.
"​ @alfinnia274 klo aku pemilihan pemain full dipegang kendali tim pelatih, pssi boleh menyarankan, tapi tidak boleh mengharuskan pemain lokal jumlahnya segini masuk ke timnas, biar pelatih yang dengan kendali penuh untuk pemilihan pemain yng dibawa mau full naturalisasi pun juga gk masalah, dari pada dipaksa bawa lokal tapi angin""an",pilih pemain full pegang kendali tim pelatih pssi saran harus pemain lokal gin masuk timnas biar pelatih kendali penuh pilih pemain yng bawa full naturalisasi paksa bawa lokal angin,netral,Memberi usulan teknis pemilihan pemain oleh tim pelatih.
"​ @alfinnia274 ngawur ini malahan, gak ada sistem itu. Dimana2, inggris, Perancis,Italia negara2 sepak bola gak ada sistem model GT. Yg harus diperbaiki sistem PSSI nya",ngawur sistem mana inggris perancisitalia negara sepak bola sistem model gt baik sistem pssi,negatif,Mengkritik usulan sistem dan menyebut PSSI perlu diperbaiki.
​ @alfinnia274 kayak jaman Simon memilih pemain berdasarkan netizen😂😂😂,jaman simon pilih pemain dasar netizen,netral,Bercanda tentang pemilihan pemain berdasarkan netizen.
"Minta maaf udah ga laku kayanya bang, kita cuma maafin pemain tapi tidak maafin pssi dan tim kepelatihan",maaf udah laku kaya bang maafin pemain maafin pssi tim latih,negatif,Menolak memaafkan PSSI dan tim kepelatihan.
wajib mengundurkan diri demi kehormatan,wajib undur hormat,negatif,Menuntut pengunduran diri demi kehormatan.
"Suruh mundur Aj ET, g profesional 😮😡😤",suruh mundur aj et profesional,negatif,Meminta ET mundur dan menyebut tidak profesional.
"mungkin cara ngobatinnya cuma 1 yng bisa bikin kita fans timnas indonesia tenang, yaitu sty back, pegang kendali penuh timnas dan gk ada intervensi dari pssi soal pemilihan pemain",ngobatinnya yng bikin fans timnas indonesia tenang sty back pegang kendali penuh timnas intervensi pssi pilih pemain,positif,Mengusulkan STY kembali sebagai solusi dan harapan bagi fans Timnas.
ET mundur aja. Klo demi popularitas politik. STY back trust the proses.,et mundur popularitas politik sty back trust the proses,negatif,Meminta ET mundur dan mengaitkan dengan popularitas politik.
​ @MicroGSX ada yang lebih baik dari ET? Mau iwan bule mimpin pssi lagi?,et iwan bule mimpin pssi,netral,Berupa pertanyaan/perbandingan tentang pengganti ET.
ah ET mah menang membanggakan diri kalah ngilang sok sibuk,ah et mah menang bangga kalah ngilang sok sibuk,negatif,Mengkritik ET yang dianggap muncul saat menang dan menghilang saat kalah.
@irunaonline8532 kalah sibuk umroh dia🤣🤣 ngurusin bumn kaga pecus malah si wowo ngrekrut ni mafia jdi menpora😂😂,kalah sibuk umroh ngurusin bumn kaga cus si wowo ngrekrut ni mafia menpora,negatif,Mengkritik ET/pemerintah dengan nada kasar dan tuduhan mafia.
"​ @brainvoltz di inter itu juga di karenakan bisnis apakah timnas di jadikan ajang bisnis sama dia juga kalau di liga sistim kontrak pemain tapi kalau di timnas naturalisasi pemain, brow",inter karena bisnis timnas jadi ajang bisnis liga sistim kontrak pemain timnas naturalisasi pemain brow,negatif,Mencurigai Timnas dijadikan ajang bisnis.
"Disini ya, ranahnya itu udah politik sebenernya. Dulu kan ada agen sepak bola Tom Byer yg bilang sepak bola Indonesia itu terlalu berpolitik. Harusnya Indonesia itu Brazilnya Asia Tenggara. Jadi ya mungkin salah satunya agar sepak bola Indonesia meningkat, harus kawal terus politik Indonesia. Termasuk yg kemarin kemarin itu. Udah ditepatin belum janjinya. Maap bukan maksudnya buat nyulut api, tapi emang benang merahnya disitu 🙏",ya ranah udah politik sebenernya agen sepak bola tom byer bilang sepak bola indonesia politik indonesia brazilnya asia tenggara ya salah satu sepak bola indonesia tingkat kawal politik indonesia kemarin kemarin udah ditepatin janji maap maksud nyulut api emang benang merah situ,negatif,Mengkritik kuatnya unsur politik dalam sepak bola Indonesia.
Sakit hati banget gue bro serius si Eric dan konco konconya asli ingin kuberkt kasar,sakit hati serius si eric konco konco asli kuberkt kasar,negatif,Mengungkap sakit hati dan kemarahan terhadap Erick serta kelompoknya.
"Kok kayaknya kita masih kepedean aja ya, Bila kita masuk level dunia😮 udh ga kaget kok kalo kalah, kaget itu justru pas menang, kok bisa??",kayak kepedean ya masuk level dunia udh kaget kalo kalah kaget menang,negatif,Cenderung pesimis dan menyindir level Timnas.
"Satu lagi, STY datang di saat kondisi Timnas lagi terpuruk. Sampai2 harus bikin kebijakan ekstrem potong generasi, dan diajari lagi teknik dasar main bola yang bener 🙂 Jangan lupa, di saat yang sama STY juga dapet tawaran ngelatih Timnas China, dengan gaji berkali2 lipat lebih besar. Tapi dia lebih milih ngelatih Timnas yang peringkatnya 170an dan lagi ancur2 nya, plus gaji yang jauh lebih kecil. Bertahun2 ngebangun Timnas, sampai Timnas kita terus berprogres dan makin kebentuk. Dan di tengah progress yang baik ini, tiba2 aja gak ada angin gak ada hujan, BOOM muncul ""gebrakan"" dari federasi 🙂🙃",sty kondisi timnas puruk bikin bijak ekstrem potong generasi ajar teknik dasar main bola bener lupa sty dapet tawar ngelatih timnas china gaji kali lipat milih ngelatih timnas peringkat an ancur plus gaji tahun ngebangun timnas timnas progres bentuk progress angin hujan boom muncul gebrak federasi,negatif,"Memuji proses STY, tetapi dominan mengkritik gebrakan federasi yang memotong progres."
Es teh ye lagi,es teh ye,netral,Komentar singkat/vague tentang STY.
Dan saya salah satunya,salah satu,netral,Komentar sangat singkat dan tidak menunjukkan sentimen jelas.
Ditawari pendidikan gratis eh pada milih MBG sambil joget2😂,tawar didik gratis milih mbg joget,negatif,Sarkasme politik/pilihan publik.
Wkwk cuma jepang kita lepas tangan 😂,jepang lepas tangan,netral,Komentar bercanda dan tidak jelas sentimennya.
"4. wasit bagus , pelatih anomali",wasit bagus pelatih anomali,negatif,Menyebut pelatih anomali meski wasit bagus.
​ @ridhorohman7274 main bagus wasit bagus lawan imbang eh pelatih sendiri yg ngeprank 😂,main bagus wasit bagus lawan imbang pelatih ngeprank,negatif,Sarkasme bahwa pelatih sendiri yang merusak hasil.
no 3. Paling Uhuy.... wkwkwk,no uhuy,netral,Komentar bercanda tanpa opini jelas.
"harusnya mau wasit bagus wasit jelek, mainnya harus bagus.. kita ga maju2 kalo nyalahin wasit mulu trus ngarep penalti",wasit bagus wasit jelek main bagus maju kalo nyalahin wasit mulu ngarep penalti,negatif,Mengkritik kebiasaan menyalahkan wasit dan menuntut permainan lebih bagus.
"6. main jelek, wasit jelek, pelatih jelek, pssi anomali",main jelek wasit jelek pelatih jelek pssi anomali,negatif,"Mengkritik permainan, wasit, pelatih, dan PSSI."
Jepang: kami tidak pernah meremehkan lawan walaupun rank nya rendah 😂,jepang remeh lawan rank rendah,netral,Mengutip pernyataan Jepang tanpa sentimen langsung.
wkwk sial aku tertawa,sial tertawa,netral,"Hanya menyatakan tertawa, tanpa opini jelas."
"apa tadi main bagus apaan strategi muter"" pemain tengah sama defender😂",main bagus strategi muter pemain defender,negatif,Menyindir strategi permainan yang berputar-putar.
"Jepang sebenarnya biasa aja, kemarin kalah sama USA 2-0, ditahan Paraguay 2-2. Gimana kalau Indonesia lawan tim2 latin sama Eropa, bisa lebih dahsyat lagi skor kekalahannya",jepang kemarin kalah usa tahan paraguay gimana indonesia lawan tim latin eropa dahsyat skor kalah,negatif,Memperkirakan kekalahan lebih besar jika melawan tim kuat.
​ @وطني-ث2ح ya lawannya juga bukannya mudah.. Tapi di asia jepang yg terkuat saat ini bahkan meski mereka dicurangi bisa ada perlawanan.,ya lawan mudah asia jepang kuat curang lawan,netral,Menjelaskan bahwa Jepang kuat dan lawannya tidak mudah.
​ @وطني-ث2ح biasa kita kalh disiplin nya bahkan kalh jauh,kalh disiplin kalh,negatif,Mengkritik kedisiplinan Indonesia yang tertinggal.
"​ @وطني-ث2ح faktanya kita lawan jepang emg ga pernah menang, dan jepang terkuat di asia. Gausah bandingin yg diluar zona kita dulu, di asia aja kita bukan salah satu yg kuat",fakta lawan jepang emg menang jepang kuat asia gausah bandingin luar zona asia salah kuat,negatif,Menilai Indonesia belum kuat bahkan di Asia.
"4. Wasit bagus, main bagus, lawan bgus, pelatih mpret..",wasit bagus main bagus lawan bgus pelatih mpret,negatif,Mengkritik pelatih dengan kata negatif.
"Wasit bagus pelatih bagus pemain bagus ,, PSSI Bot😂",wasit bagus pelatih bagus pemain bagus pssi bot,negatif,Sarkasme PSSI bot meski menyebut semua bagus.
"Sejak kapan main kita bagus lawan jepang,yang ada kita jadi tahu geprek 😂",main bagus lawan jepangyang geprek,negatif,Sarkasme bahwa Indonesia digeprek Jepang.
"​ @RufCassano walau timnas kita mainnya dianggap bagus pasti jepang mainnya lebih bagus lagi,gitu maksudnya",timnas main anggap bagus jepang main bagus lagigitu maksud,netral,Menjelaskan maksud bahwa Jepang lebih bagus.
"Iya lagi,,, iya lagi,, iya lagi 😂",iya iya iya,netral,Komentar repetitif tanpa sentimen jelas.
"Tambahin: wasit bagus, pemain bagus.. pelatih ny patrick 🗿 apa yg diharapkan",tambahin wasit bagus pemain bagus pelatih ny patrick harap,negatif,Mengkritik Patrick sebagai pelatih dan mempertanyakan harapan.
hahaha jepang terlalu kokoh weee😂,jepang kokoh weee,netral,Hanya menyebut Jepang terlalu kokoh.
Takdir.,takdir,netral,Komentar satu kata tanpa sentimen jelas.
"Dan selama pemerintah masih lawak, sepakbola kita juga akan otomatis ikut lawak saya yakin masih nge stuck gini² aja.. walaupun sepakbola itu olahraga dan katanya tak boleh di campur dengan politik, tapi ya tetap yang kontrol sepakbola kita ini *PEMERINTAH*. Pemerintah lawak, ya sepakbola ikut lawak juga",perintah lawak sepakbola otomatis lawak nge stuck gin sepakbola olahraga campur politik ya kontrol sepakbola perintah perintah lawak ya sepakbola lawak,negatif,Mengkritik pemerintah dan sepak bola Indonesia yang dianggap lawak/stagnan.
"Nggak ada federasi lepas dari politik, di mana mana sepakbola dan politik itu berkaitan erat jadi jangan pernah bermimpi bisa melepaskan salah satu ya!",federasi lepas politik sepakbola politik kait erat mimpi lepas salah ya,netral,Pernyataan umum bahwa federasi dan politik berkaitan.
Kalau kalah gak terhibur malah emosi,kalah hibur emosi,negatif,Mengungkap emosi saat kalah.
"Gue ga habis pikir sama starting XI melawan Arab Saudi... Itu bukan lagi blunder, tapi itu kenyataan bahwa Patrick takut melawan bandit Liga satu,...",habis pikir starting xi lawan arab saudi blunder nyata patrick takut lawan bandit liga,negatif,Mengkritik starting XI Patrick sebagai blunder.
kalo di Twitter timnas memecah belah bangsa bang :(,kalo twitter timnas pecah belah bangsa bang,negatif,Menyebut Timnas memecah belah bangsa.
"​ @jerinxx itu hanya ajang mengeluarkan pendapat saja bang,dan berbeda pendapat itu hal normal. Tidak tepat juga dikatakan memecah belah bangsa. Fakta di lapangan mereka semua bersatu mendukung timnas yang kita cintai ini. GBK hampir selalu full penonton dan saya yakin itu datang dari berbagai penjuru Indonesia. Bahkan di pelosok2 negri Sumatra,Jawa,kalimantan, Sulawesi dan berbagai daerah lain di Indonesia mulai dari rumah, poskamling,alun2, cafe semua serentak mengadakan nobar timnas.",ajang keluar dapat bangdan beda dapat normal pecah belah bangsa fakta lapang satu dukung timnas cinta gbk full tonton penjuru indonesia pelosok negri sumatrajawakalimantan sulawesi daerah indonesia rumah poskamlingalun cafe serentak ada nobar timnas,positif,Menegaskan suporter bersatu mendukung Timnas.
Itu dia yg dilihat pemerintah. Ini rakyat dapat harapan nih dari sepak bola. Gak bisa dibiarin nih. Hancurin ah,perintah rakyat harap sepak bola dibiarin hancurin ah,negatif,Menuduh harapan rakyat dihancurkan oleh pemerintah.
Dari Januari sejak berita pemecatan STY saya sudah menyuarakan pesimisme dan kecewa dengan PSSI. Dan sekarang terbukti betapa blundernya keputusan ET.,januari berita pecat sty suara pesimisme kecewa pssi bukti betapa blundernya putus et,negatif,Mengaku pesimis/kecewa dan menyebut keputusan ET blunder.
"sedihnya menurut gw ini squad terbaik yg pernah Indonesia miliki pemain kelas A nya di masa prime semua, verdonk, diks, haye, pelupesy, oratmangun, dll dan ini saat yg paling pas buat indo masuk pildun. gw ga yakin buat 2030 squad indo bisa sekuat ini komposisi pemainnya😢",sedih squad baik indonesia milik pemain kelas prime verdonk diks haye pelupesy oratmangun dll indo masuk pildun squad indo kuat komposisi main,negatif,Sedih karena skuad terbaik gagal dimanfaatkan dan ragu 2030.
Seorang Ksatria ketiga gagal dalam sebuah misi akan berani bertanggung jawab dan mengambil sikap yg gentle. Stop alasan prosas proses. Terima kasih telah mengubur mimpi kami untuk menyaksikan timnas Garuda masuk ke Piala Dunia. Semua karena Erick dan Patrick,ksatria tiga gagal misi berani tanggung ambil sikap gentle stop alas prosas proses terima kasih kubur mimpi saksi timnas garuda masuk piala dunia erick patrick,negatif,Mengkritik Erick dan Patrick karena mengubur mimpi Timnas ke Piala Dunia.
Mimpi kita tak pernah sdkat ini ... 👍,mimpi sdkat,positif,Menyatakan mimpi Timnas sudah sangat dekat.
"Saya jg belum move on dari kekalahan Timnas, keinget terus dan hari ini lemes banget gak mau ngapa ngapain. Sedih banget, tp walau kalah sy akan tetep cinta dan dukung TIMNAS INDONESIA",jg move on kalah timnas keinget lemes ngapa ngapain sedih kalah sy tetep cinta dukung timnas indonesia,positif,Sedih atas kekalahan tetapi tetap cinta dan mendukung Timnas.
"Saya pernah bilang ke istri,.. Indonesia mungkin bisa lolos PIALA DUNIA ,tapi nanti... nunggu anak kita main di timnas..:face-blue-smiling:",bilang istri indonesia lolos piala dunia nunggu anak main timnasfacebluesmiling,positif,Mengungkap harapan Indonesia bisa lolos Piala Dunia di masa depan.
"gue mantan pemain judi slot ,sepakbola indonesia dibuat seperti judi slot di kasih harapan di awal di buat kecewa di akhir ini fakta!",mantan pemain judi slot sepakbola indonesia judi slot kasih harap kecewa fakta,negatif,Menyamakan sepak bola Indonesia dengan judi slot: diberi harapan lalu kecewa.
